chemin, class, methode, methode_LOC, methode_CLOC, methode_DC, CC, methode_BC
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getCategoryMargin, 9, 7, 0.7777777777777778, 1, 0.7777777777777778
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setCategoryMargin_double, 13, 10, 0.7692307692307693, 1, 0.7692307692307693
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getMaximumCategoryLabelLines, 9, 7, 0.7777777777777778, 1, 0.7777777777777778
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setMaximumCategoryLabelLines_int, 11, 8, 0.7272727272727273, 1, 0.7272727272727273
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getMaximumCategoryLabelWidthRatio, 9, 7, 0.7777777777777778, 1, 0.7777777777777778
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setMaximumCategoryLabelWidthRatio_float, 11, 8, 0.7272727272727273, 1, 0.7272727272727273
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getCategoryLabelPositionOffset, 10, 8, 0.8, 1, 0.8
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setCategoryLabelPositionOffset_int, 12, 9, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getCategoryLabelPositions, 10, 8, 0.8, 1, 0.8
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setCategoryLabelPositions_CategoryLabelPositions, 12, 8, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getTickLabelFont_Comparable, 17, 10, 0.5882352941176471, 2, 0.29411764705882354
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setTickLabelFont_Comparable_Font, 18, 9, 0.5, 2, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getTickLabelPaint_Comparable, 17, 10, 0.5882352941176471, 2, 0.29411764705882354
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, setTickLabelPaint_Comparable_Paint, 18, 9, 0.5, 2, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, addCategoryLabelToolTip_Comparable_String, 13, 9, 0.6923076923076923, 1, 0.6923076923076923
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getCategoryLabelToolTip_Comparable, 14, 11, 0.7857142857142857, 1, 0.7857142857142857
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, removeCategoryLabelToolTip_Comparable, 15, 10, 0.6666666666666666, 2, 0.3333333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, clearCategoryLabelToolTips, 10, 7, 0.7, 1, 0.7
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, addCategoryLabelURL_Comparable_String, 15, 11, 0.7333333333333333, 1, 0.7333333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, getCategoryLabelURL_Comparable, 15, 12, 0.8, 1, 0.8
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, removeCategoryLabelURL_Comparable, 17, 12, 0.7058823529411765, 2, 0.35294117647058826
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, clearCategoryLabelURLs, 12, 9, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, configure, 2, 1, 0.5, 1, 0.5
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, clone, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, equals_Object, 44, 0, 0.0, 14, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, hashCode, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, writeObject_ObjectOutputStream, 10, 7, 0.7, 1, 0.7
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, equalPaintMaps_Map_Map, 24, 9, 0.375, 4, 0.09375
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, CategoryLabelPosition, 6, 3, 0.5, 1, 0.5
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getCategoryAnchor, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getLabelAnchor, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getRotationAnchor, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getAngle, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getWidthType, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, getWidthRatio, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, equals_Object, 27, 0, 0.0, 9, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, hashCode, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, CategoryLabelPositions, 8, 3, 0.375, 1, 0.375
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, getLabelPosition_RectangleEdge, 23, 8, 0.34782608695652173, 5, 0.06956521739130435
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, equals_Object, 22, 0, 0.0, 7, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, hashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, getCategory, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, getLabel, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, getLabelAnchor, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, equals_Object, 18, 0, 0.0, 6, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, hashCode, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, CompassFormat, 5, 3, 0.6, 1, 0.6
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, CompassFormat_String_String_String_String, 16, 11, 0.6875, 1, 0.6875
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, CompassFormat_String[], 16, 8, 0.5, 2, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, getDirectionCode_double, 14, 7, 0.5, 2, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, parse_String_ParsePosition, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double_double, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double_String, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double_double_String, 14, 7, 0.5, 1, 0.5
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, isAdvanceLineVisible, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setAdvanceLineVisible_boolean, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, getAdvanceLinePaint, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setAdvanceLinePaint_Paint, 9, 6, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, getAdvanceLineStroke, 8, 6, 0.75, 1, 0.75
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setAdvanceLineStroke_Stroke, 10, 6, 0.6, 1, 0.6
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, isBoundMappedToLastCycle, 16, 14, 0.875, 1, 0.875
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setBoundMappedToLastCycle_boolean, 15, 13, 0.8666666666666667, 1, 0.8666666666666667
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, &&_currentTickValue, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, centerRange_double, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setAutoRangeMinimumSize_double_boolean, 5, 0, 0.0, 2, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setFixedAutoRange_double, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, getCycleBound, 14, 10, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, getOffset, 11, 9, 0.8181818181818182, 1, 0.8181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setOffset_double, 11, 9, 0.8181818181818182, 1, 0.8181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, getPeriod, 11, 9, 0.8181818181818182, 1, 0.8181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, setPeriod_double, 11, 9, 0.8181818181818182, 1, 0.8181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, writeObject_ObjectOutputStream, 11, 7, 0.6363636363636364, 1, 0.6363636363636364
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, equals_Object, 31, 0, 0.0, 10, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, toTimelineValue_long, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, toTimelineValue_Date, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, toMillisecond_long, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, containsDomainValue_long, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, containsDomainValue_Date, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, containsDomainRange_long_long, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, containsDomainRange_Date_Date, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, equals_Object, 11, 0, 0.0, 4, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, DateAxis, 5, 3, 0.6, 1, 0.6
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, DateAxis_String, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, DateAxis_String_TimeZone_Locale, 20, 9, 0.45, 1, 0.45
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, getTimeZone, 11, 9, 0.8181818181818182, 1, 0.8181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, setTimeZone_TimeZone, 15, 10, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, getLocale, 9, 7, 0.7777777777777778, 1, 0.7777777777777778
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, setLocale_Locale, 12, 6, 0.5, 1, 0.5
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, getTimeline, 7, 5, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, setTimeline_Timeline, 11, 6, 0.5454545454545454, 2, 0.2727272727272727
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, getTickUnit, 15, 13, 0.8666666666666667, 1, 0.8666666666666667
